id,year,month,day,hour,minute,second,latitude,longitude,depth(km),magnitude
   304, 2010, 07, 11, 03, 37, 34,  35.5626,  -97.2838,   4.228,  1.1  
   305, 2010, 07, 11, 08, 15, 22,  34.6328,  -96.3761,   1.781,  1.7  
   306, 2010, 07, 11, 10, 56, 34,  35.6097,  -97.1182,   4.447,  2.1  
   307, 2010, 07, 12, 07, 29, 01,  35.5634,  -97.3012,   5.312,  1.1  
   308, 2010, 07, 12, 07, 43, 44,  34.6326,  -96.3877,   0.840,  1.6  
   309, 2010, 07, 12, 08, 18, 29,  34.6392,  -96.3833,   1.328,  2.1  
   310, 2010, 07, 13, 00, 25, 32,  35.5682,  -97.1655,   3.283,  2.3  
   311, 2010, 07, 13, 01, 27, 47,  34.6378,  -96.3722,   0.822,  1.9  
   312, 2010, 07, 13, 09, 12, 56,  34.6417,  -96.4096,   1.474,  1.8  
   313, 2010, 07, 13, 12, 52, 01,  35.5713,  -97.1704,   4.066,  1.0  
   314, 2010, 07, 13, 18, 46, 24,  35.5584,  -97.2824,   4.710,  0.9  
   315, 2010, 07, 13, 19, 56, 20,  34.6291,  -96.4014,   1.064,  0.0  
   316, 2010, 07, 13, 23, 15, 45,  35.5680,  -97.1641,   4.096,  1.6  
   317, 2010, 07, 14, 02, 48, 25,  34.6399,  -96.3735,   4.222,  1.1  
   318, 2010, 07, 14, 02, 57, 12,  34.6491,  -96.3668,   2.814,  2.1  
   319, 2010, 07, 14, 06, 59, 50,  34.6491,  -96.3796,   3.445,  2.0  
   320, 2010, 07, 14, 07, 37, 20,  34.6445,  -96.3667,   5.577,  1.4  
   321, 2010, 07, 14, 08, 30, 32,  34.6497,  -96.3659,   3.254,  1.9  
   322, 2010, 07, 14, 11, 05, 59,  35.5621,  -97.2895,   4.203,  1.4  
   323, 2010, 07, 14, 11, 19, 18,  35.5597,  -97.2892,   4.417,  1.6  
   324, 2010, 07, 14, 21, 05, 33,  35.5531,  -97.2883,   4.897,  1.1  
   325, 2010, 07, 14, 21, 33, 41,  35.5506,  -97.2504,   3.471,  2.2  
   326, 2010, 07, 14, 21, 37, 02,  35.5504,  -97.2494,   3.364,  2.0  
   327, 2010, 07, 14, 23, 54, 41,  35.5802,  -97.2390,   4.439,  0.9  
   328, 2010, 07, 14, 23, 56, 36,  35.5513,  -97.2495,   3.554,  2.1  
   329, 2010, 07, 15, 00, 49, 28,  34.6597,  -96.3805,   2.029,  2.0  
   330, 2010, 07, 15, 02, 29, 56,  35.5526,  -97.2525,   4.593,  1.4  
   331, 2010, 07, 15, 11, 44, 57,  35.5506,  -97.2536,   4.504,  1.0  
   332, 2010, 07, 15, 16, 37, 09,  35.5519,  -97.2482,   3.953,  2.2  
   333, 2010, 07, 16, 08, 32, 17,  35.5693,  -97.1617,   0.388,  1.4  
   334, 2010, 07, 16, 13, 44, 58,  35.5704,  -97.1651,   3.454,  0.3  
   335, 2010, 07, 16, 15, 50, 12,  35.5707,  -97.1628,   1.921,  1.8  
   336, 2010, 07, 16, 15, 55, 18,  35.5705,  -97.1692,   4.039,  0.7  
   337, 2010, 07, 16, 16, 24, 06,  35.5707,  -97.1615,   1.373,  2.1  
   338, 2010, 07, 16, 16, 31, 44,  35.5698,  -97.1639,   1.293,  2.0  
   339, 2010, 07, 17, 11, 37, 12,  35.5507,  -97.2320,   4.323,  1.9  
   340, 2010, 07, 19, 08, 34, 23,  35.8217,  -96.9024,   2.169,  1.0  
   341, 2010, 07, 19, 08, 44, 03,  35.8142,  -96.9043,   3.047,  1.0  
   342, 2010, 07, 20, 04, 11, 35,  35.5568,  -97.3026,   6.344,  0.2  
   343, 2010, 07, 20, 20, 11, 22,  35.5286,  -97.2953,   5.146,  0.4  
   344, 2010, 07, 21, 04, 01, 59,  35.7966,  -98.4481,   2.940,  2.1  
   345, 2010, 07, 21, 07, 52, 41,  35.7929,  -98.4413,   2.221,  2.1  
   346, 2010, 07, 22, 00, 50, 06,  34.9255,  -98.8373,   2.406,  1.6  
   347, 2010, 07, 22, 02, 46, 27,  35.7927,  -98.4464,   2.167,  2.3  
   348, 2010, 07, 22, 03, 13, 59,  35.8058,  -98.4631,   1.951,  2.0  
   349, 2010, 07, 23, 00, 16, 56,  35.4555,  -97.1913,   3.585,  2.2  
   350, 2010, 07, 26, 04, 59, 21,  35.5524,  -97.2487,   3.614,  2.8  
   351, 2010, 07, 26, 05, 08, 32,  35.5488,  -97.2515,   4.117,  1.5  
   352, 2010, 07, 26, 05, 18, 19,  35.5522,  -97.2474,   2.652,  1.6  
   353, 2010, 07, 26, 05, 44, 35,  35.5510,  -97.2493,   3.969,  1.8  
   354, 2010, 07, 26, 06, 23, 07,  35.5388,  -97.2526,   4.621,  1.3  
   355, 2010, 07, 26, 06, 24, 44,  35.5506,  -97.2510,   2.869,  1.9  
   356, 2010, 07, 26, 06, 26, 15,  35.5534,  -97.2517,   4.182,  0.8  
   357, 2010, 07, 26, 07, 24, 21,  35.5551,  -97.2450,   3.696,  0.7  
   358, 2010, 07, 26, 07, 25, 03,  35.5506,  -97.2458,   3.951,  0.6  
   359, 2010, 07, 27, 19, 51, 59,  34.3946,  -96.8253,   2.617,  2.0  
   360, 2010, 07, 28, 12, 19, 15,  35.5738,  -97.2896,   4.221,  0.0  
   361, 2010, 07, 29, 05, 35, 23,  35.5275,  -96.7716,   4.309,  2.1  
   362, 2010, 07, 30, 00, 16, 42,  35.5262,  -96.7801,   3.273,  1.2  
   363, 2010, 07, 30, 08, 16, 00,  35.5483,  -97.2513,   4.498,  1.5  
   364, 2010, 07, 31, 20, 15, 49,  35.6089,  -97.1188,   4.037,  2.2  
   365, 2010, 08, 02, 09, 52, 19,  35.5550,  -97.2437,   4.098,  3.1  
   366, 2010, 08, 02, 10, 28, 02,  35.5531,  -97.2457,   3.500,  2.7  
   367, 2010, 08, 02, 10, 35, 47,  35.5534,  -97.2473,   3.918,  2.7  
   368, 2010, 08, 02, 14, 50, 47,  35.5529,  -97.2422,   3.512,  0.8  
   369, 2010, 08, 02, 19, 36, 30,  35.5527,  -97.2422,   3.510,  2.1  
   370, 2010, 08, 02, 20, 52, 53,  35.5570,  -97.3049,   6.168,  0.2  
   371, 2010, 08, 02, 20, 59, 28,  35.5567,  -97.2438,   4.260,  1.3  
   372, 2010, 08, 02, 23, 24, 05,  35.5553,  -97.2435,   4.298,  1.3  
   373, 2010, 08, 03, 03, 02, 30,  35.5580,  -97.2430,   3.746,  1.2  
   374, 2010, 08, 04, 00, 59, 35,  35.5568,  -97.2430,   4.153,  0.4  
   375, 2010, 08, 04, 06, 00, 14,  35.5562,  -97.2422,   4.174,  1.9  
   376, 2010, 08, 04, 08, 34, 17,  35.5561,  -97.2602,   4.275,  0.4  
   377, 2010, 08, 04, 11, 25, 23,  35.5523,  -97.2421,   3.648,  1.2  
   378, 2010, 08, 04, 16, 01, 34,  35.5707,  -97.2525,   4.311,  1.1  
   379, 2010, 08, 04, 17, 30, 45,  34.3739,  -96.8205,   2.635,  1.9  
   380, 2010, 08, 04, 18, 06, 56,  35.5715,  -97.2515,   4.009,  1.3  
   381, 2010, 08, 04, 18, 38, 25,  35.5571,  -97.2426,   3.909,  1.8  
   382, 2010, 08, 06, 18, 43, 51,  35.8105,  -96.9054,   3.376,  0.7  
   383, 2010, 08, 06, 23, 44, 14,  35.5694,  -97.1753,   4.463,  2.0  
   384, 2010, 08, 08, 00, 50, 39,  35.8463,  -96.7934,   3.055,  0.6  
   385, 2010, 08, 08, 02, 58, 40,  35.5533,  -97.2387,   3.314,  2.2  
   386, 2010, 08, 08, 03, 48, 49,  35.5604,  -97.2521,   4.371,  0.9  
   387, 2010, 08, 08, 04, 36, 27,  35.5829,  -97.2343,   0.127,  0.9  
   388, 2010, 08, 08, 08, 41, 59,  34.9184,  -97.4553,   5.145,  2.7  
   389, 2010, 08, 09, 15, 03, 53,  35.7189,  -97.1498,   3.193,  1.9  
   390, 2010, 08, 11, 00, 16, 11,  35.4517,  -97.1989,   3.771,  1.5  
   391, 2010, 08, 11, 09, 16, 23,  35.4610,  -97.1854,   4.013,  2.1  
   392, 2010, 08, 11, 13, 04, 26,  35.4444,  -97.2017,   4.291,  1.4  
   393, 2010, 08, 12, 01, 51, 52,  35.5718,  -97.2703,   3.578,  1.2  
   394, 2010, 08, 12, 04, 59, 03,  35.5529,  -97.2421,   4.778,  0.1  
   395, 2010, 08, 13, 03, 50, 31,  35.5820,  -97.2305,   3.651,  2.2  
   396, 2010, 08, 13, 04, 48, 51,  35.5832,  -97.2318,   3.038,  1.5  
   397, 2010, 08, 13, 09, 56, 30,  35.5564,  -97.2465,   2.818,  1.7  
   398, 2010, 08, 13, 14, 43, 25,  35.5808,  -97.2334,   3.750,  2.2  
   399, 2010, 08, 13, 17, 42, 27,  35.5304,  -96.7703,   3.003,  1.4  
   400, 2010, 08, 13, 17, 43, 28,  35.5296,  -96.7635,   2.038,  1.7  
   401, 2010, 08, 14, 13, 34, 45,  35.5423,  -97.2288,   4.939,  0.5  
   402, 2010, 08, 14, 14, 29, 38,  35.5747,  -97.2504,   3.683,  2.2  
   403, 2010, 08, 15, 17, 52, 21,  35.4588,  -97.1887,   4.012,  2.3  
   404, 2010, 08, 16, 02, 59, 14,  35.7498,  -97.1381,   2.157,  2.1  
   405, 2010, 08, 16, 13, 16, 29,  35.5255,  -96.7815,   2.976,  1.7  
   406, 2010, 08, 17, 10, 08, 31,  35.7471,  -97.1362,   2.607,  2.2  
   407, 2010, 08, 19, 06, 46, 48,  35.7482,  -97.1324,   2.846,  1.2  
   408, 2010, 08, 19, 10, 03, 49,  35.5919,  -97.1318,   5.328,  2.2  
   409, 2010, 08, 21, 01, 13, 07,  35.5580,  -97.2997,   5.826,  1.9  
   410, 2010, 08, 22, 17, 25, 53,  35.5627,  -97.2976,   5.235,  1.3  
   411, 2010, 08, 23, 01, 32, 12,  35.5563,  -97.2354,   3.039,  1.8  
   412, 2010, 08, 23, 22, 00, 23,  35.5683,  -97.2945,   5.007,  1.3  
   413, 2010, 08, 24, 18, 26, 58,  35.5356,  -96.7568,   3.396,  2.6  
   414, 2010, 08, 24, 18, 32, 27,  35.5329,  -96.7691,   3.124,  2.5  
   415, 2010, 08, 24, 21, 58, 11,  35.5949,  -97.1241,   5.339,  1.9  
   416, 2010, 08, 25, 09, 48, 35,  35.5269,  -96.7801,   3.525,  1.9  
   417, 2010, 08, 26, 01, 51, 42,  35.5202,  -96.7825,   2.770,  1.5  
   418, 2010, 08, 27, 15, 35, 52,  35.5590,  -97.2921,   4.425,  0.1  
   419, 2010, 08, 28, 03, 04, 31,  35.7832,  -96.9889,   5.809,  1.2  
   420, 2010, 08, 28, 04, 13, 19,  35.6101,  -97.2427,   4.278,  1.8  
   421, 2010, 08, 28, 17, 08, 51,  35.6090,  -97.2419,   3.953,  2.4  
   422, 2010, 08, 29, 00, 46, 45,  35.6099,  -97.2411,   4.067,  2.2  
   423, 2010, 08, 29, 04, 43, 08,  35.6050,  -97.2412,   1.629,  1.3  
   424, 2010, 08, 29, 06, 07, 37,  35.6089,  -97.2406,   4.025,  2.0  
   425, 2010, 08, 29, 09, 53, 09,  35.5606,  -97.2989,   5.484,  2.1  
   426, 2010, 08, 29, 11, 14, 49,  35.6097,  -97.2411,   3.948,  2.2  
   427, 2010, 08, 30, 00, 56, 41,  35.6282,  -97.2407,   4.352,  0.7  
   428, 2010, 08, 30, 02, 08, 21,  35.6086,  -97.2415,   3.836,  1.8  
   429, 2010, 08, 30, 05, 34, 40,  35.4915,  -97.2708,   5.808,  2.2  
   430, 2010, 08, 30, 06, 42, 50,  35.6110,  -97.2426,   4.489,  2.1  
   431, 2010, 08, 30, 16, 45, 51,  35.4885,  -97.2755,   5.725,  0.3  
   432, 2010, 08, 31, 09, 08, 06,  35.5796,  -97.2785,   4.587,  1.8  
   433, 2010, 09, 01, 00, 46, 31,  35.6095,  -97.2432,   4.064,  3.2  
   434, 2010, 09, 01, 01, 07, 34,  35.6093,  -97.2438,   4.005,  2.7  
   435, 2010, 09, 01, 01, 12, 12,  35.6102,  -97.2438,   4.670,  0.9  
   436, 2010, 09, 01, 06, 48, 46,  35.6088,  -97.2462,   4.368,  1.8  
   437, 2010, 09, 01, 09, 04, 47,  35.6097,  -97.2440,   4.031,  1.9  
   438, 2010, 09, 01, 09, 12, 51,  35.6101,  -97.2461,   3.919,  2.2  
   439, 2010, 09, 01, 09, 17, 23,  35.6103,  -97.2459,   4.090,  2.1  
   440, 2010, 09, 01, 17, 12, 23,  35.6089,  -97.2530,   3.319,  0.4  
   441, 2010, 09, 02, 02, 46, 35,  35.4598,  -97.0342,   4.805,  1.8  
   442, 2010, 09, 02, 04, 41, 49,  35.4566,  -97.0459,   0.674,  2.2  
   443, 2010, 09, 02, 21, 45, 21,  35.6100,  -97.2460,   4.047,  2.2  
   444, 2010, 09, 02, 23, 26, 15,  35.6086,  -97.2459,   4.020,  1.7  
   445, 2010, 09, 04, 10, 17, 36,  35.4611,  -97.0272,   4.267,  2.1  
   446, 2010, 09, 04, 11, 10, 54,  35.6108,  -97.2442,   3.974,  2.1  
   447, 2010, 09, 04, 11, 32, 02,  35.6028,  -97.2345,   4.361,  2.2  
   448, 2010, 09, 04, 11, 43, 00,  35.6096,  -97.2465,   4.083,  2.3  
   449, 2010, 09, 04, 16, 22, 09,  35.6101,  -97.2442,   3.928,  3.2  
   450, 2010, 09, 04, 16, 26, 22,  35.6097,  -97.2462,   3.881,  1.5  
   451, 2010, 09, 04, 17, 14, 10,  35.6066,  -97.2454,   1.230,  1.5  
   452, 2010, 09, 06, 14, 52, 02,  35.5407,  -97.2939,   6.120,  1.9  
   453, 2010, 09, 07, 11, 12, 35,  35.6118,  -97.2418,   4.967,  1.2  
   454, 2010, 09, 08, 00, 25, 31,  35.5606,  -97.2959,   5.613,  2.3  
   455, 2010, 09, 08, 00, 28, 46,  35.5592,  -97.2970,   5.690,  2.3  
   456, 2010, 09, 08, 05, 13, 37,  35.5626,  -97.2926,   5.646,  2.3  
   457, 2010, 09, 08, 08, 18, 10,  35.5596,  -97.2967,   6.057,  1.3  
   458, 2010, 09, 08, 09, 32, 06,  35.5595,  -97.2877,   4.565,  1.3  
   459, 2010, 09, 09, 23, 59, 26,  35.6060,  -97.2380,   3.077,  2.3  
   460, 2010, 09, 10, 11, 22, 47,  35.6099,  -97.2416,   3.573,  1.5  
   461, 2010, 09, 10, 15, 00, 52,  35.6066,  -97.2388,   3.366,  2.4  
   462, 2010, 09, 10, 16, 22, 40,  35.6102,  -97.2408,   4.028,  2.1  
   463, 2010, 09, 11, 06, 28, 04,  35.6104,  -97.2420,   4.383,  2.4  
   464, 2010, 09, 11, 17, 05, 12,  35.4625,  -97.0323,   3.616,  2.6  
   465, 2010, 09, 11, 19, 07, 07,  35.4546,  -97.3060,   2.331,  2.1  
   466, 2010, 09, 11, 20, 09, 08,  35.4521,  -97.3026,   2.742,  1.1  
   467, 2010, 09, 12, 08, 14, 07,  35.4897,  -97.2516,   2.345,  1.2  
   468, 2010, 09, 12, 17, 26, 09,  35.4917,  -97.2839,   5.428,  1.3  
   469, 2010, 09, 12, 17, 48, 46,  35.4910,  -97.2690,   5.772,  1.2  
   470, 2010, 09, 13, 05, 34, 00,  35.6083,  -97.2395,   3.669,  1.9  
   471, 2010, 09, 13, 14, 02, 36,  35.5594,  -97.2924,   5.902,  0.7  
   472, 2010, 09, 13, 15, 26, 14,  35.5592,  -97.4071,   8.006,  0.9  
   473, 2010, 09, 15, 13, 09, 51,  35.4590,  -97.0437,   0.901,  1.8  
   474, 2010, 09, 15, 20, 03, 53,  35.6096,  -97.2476,   3.725,  3.1  
   475, 2010, 09, 15, 20, 06, 44,  35.6101,  -97.2433,   4.259,  2.2  
   476, 2010, 09, 15, 20, 08, 06,  35.6106,  -97.2487,   3.758,  1.6  
   477, 2010, 09, 15, 20, 40, 13,  35.6098,  -97.2499,   3.851,  1.8  
   478, 2010, 09, 15, 20, 56, 41,  35.6104,  -97.2496,   4.143,  1.4  
   479, 2010, 09, 16, 14, 07, 26,  35.5975,  -97.2544,   7.626,  1.1  
   480, 2010, 09, 16, 14, 19, 20,  35.5589,  -97.2942,   6.328,  0.0  
   481, 2010, 09, 16, 21, 41, 34,  35.6095,  -97.2478,   3.862,  3.3  
   482, 2010, 09, 16, 21, 42, 33,  35.6100,  -97.2492,   5.105,  2.7  
   483, 2010, 09, 16, 21, 43, 17,  35.6091,  -97.2485,   2.508,  2.6  
   484, 2010, 09, 16, 22, 00, 10,  35.6104,  -97.2498,   4.042,  2.2  
   485, 2010, 09, 17, 01, 42, 47,  35.6112,  -97.2503,   4.556,  1.9  
   486, 2010, 09, 17, 01, 56, 18,  35.6037,  -97.2506,   3.364,  1.5  
   487, 2010, 09, 17, 06, 06, 49,  35.6105,  -97.2489,   4.015,  2.0  
   488, 2010, 09, 17, 12, 07, 16,  35.6106,  -97.2504,   3.962,  2.3  
   489, 2010, 09, 17, 12, 22, 23,  35.5607,  -97.2979,   5.657,  2.1  
   490, 2010, 09, 17, 12, 28, 55,  35.5791,  -97.3110,   6.664,  0.2  
   491, 2010, 09, 17, 19, 01, 48,  35.6128,  -97.2511,   4.176,  0.7  
   492, 2010, 09, 17, 19, 03, 42,  35.6065,  -97.2454,   0.828,  0.8  
   493, 2010, 09, 17, 19, 41, 01,  35.6116,  -97.2491,   4.391,  0.8  
   494, 2010, 09, 17, 20, 35, 01,  35.6087,  -97.2505,   3.518,  2.4  
   495, 2010, 09, 18, 12, 55, 48,  35.6108,  -97.2504,   3.935,  1.9  
   496, 2010, 09, 18, 13, 33, 54,  35.6142,  -97.2491,   4.791,  1.3  
   497, 2010, 09, 18, 16, 11, 59,  34.6974,  -97.4250,   2.458,  2.4  
   498, 2010, 09, 19, 22, 01, 47,  35.6098,  -97.2488,   3.867,  3.5  
   499, 2010, 09, 19, 22, 18, 22,  35.6125,  -97.2488,   0.848,  1.7  
   500, 2010, 09, 20, 03, 14, 10,  35.6104,  -97.2505,   3.583,  2.3  
   501, 2010, 09, 20, 03, 28, 42,  35.6114,  -97.2513,   4.072,  2.6  
   502, 2010, 09, 20, 03, 32, 49,  35.6102,  -97.2510,   4.144,  1.9  
   503, 2010, 09, 20, 05, 39, 35,  35.6138,  -97.2544,   3.796,  1.5  
   504, 2010, 09, 20, 08, 45, 10,  35.6057,  -97.2329,   1.239,  2.0  
   505, 2010, 09, 20, 19, 23, 37,  35.4504,  -97.1911,   4.254,  1.2  
   506, 2010, 09, 21, 00, 56, 22,  35.4524,  -97.1949,   4.031,  1.2  
   507, 2010, 09, 21, 01, 29, 33,  35.4629,  -97.1851,   3.917,  2.3  
   508, 2010, 09, 21, 08, 46, 48,  35.6107,  -97.2514,   3.712,  1.8  
   509, 2010, 09, 21, 17, 12, 05,  35.6124,  -97.2532,   0.954,  1.6  
   510, 2010, 09, 22, 01, 35, 21,  35.6114,  -97.2547,   3.902,  2.6  
   511, 2010, 09, 22, 10, 35, 41,  35.6117,  -97.2511,   2.645,  2.1  
   512, 2010, 09, 22, 19, 45, 12,  35.5550,  -97.2490,   4.111,  0.0  
   513, 2010, 09, 23, 10, 22, 54,  35.4575,  -97.1891,   3.523,  2.4  
   514, 2010, 09, 24, 17, 03, 02,  35.6097,  -97.2504,   4.238,  2.6  
   515, 2010, 09, 24, 18, 36, 00,  35.6129,  -97.2582,   3.617,  1.6  
   516, 2010, 09, 25, 07, 13, 20,  35.5721,  -97.2315,   2.462,  1.3  
   517, 2010, 09, 25, 12, 09, 07,  35.5610,  -97.2347,   4.605,  1.6  
   518, 2010, 09, 25, 12, 49, 04,  35.5724,  -97.2868,   5.516,  1.6  
   519, 2010, 09, 25, 14, 23, 56,  35.5529,  -97.2431,   4.124,  0.5  
   520, 2010, 09, 25, 18, 49, 11,  35.5679,  -97.2882,   5.121,  2.4  
   521, 2010, 09, 25, 22, 02, 11,  35.5578,  -97.2365,   4.672,  1.1  
   522, 2010, 09, 25, 22, 09, 44,  35.6119,  -97.2554,   3.392,  1.7  
   523, 2010, 09, 25, 22, 29, 26,  35.5623,  -97.2359,   4.711,  1.3  
   524, 2010, 09, 25, 22, 34, 01,  35.5601,  -97.2347,   4.557,  0.9  
   525, 2010, 09, 26, 00, 06, 32,  35.5627,  -97.2353,   4.256,  2.2  
   526, 2010, 09, 26, 00, 14, 25,  35.5611,  -97.2347,   4.575,  1.5  
   527, 2010, 09, 26, 01, 16, 16,  35.5631,  -97.2343,   4.607,  1.4  
   528, 2010, 09, 26, 01, 34, 01,  35.5618,  -97.2329,   4.961,  1.2  
   529, 2010, 09, 26, 01, 43, 51,  35.5618,  -97.2345,   4.490,  2.1  
   530, 2010, 09, 26, 02, 45, 29,  35.5608,  -97.2367,   4.081,  2.0  
   531, 2010, 09, 26, 02, 47, 16,  35.5580,  -97.2202,   6.251,  0.5  
   532, 2010, 09, 26, 03, 03, 55,  35.5612,  -97.2334,   4.532,  2.0  
   533, 2010, 09, 26, 03, 54, 31,  35.6123,  -97.2229,   4.027,  2.0  
   534, 2010, 09, 26, 04, 22, 38,  35.5608,  -97.2324,   4.606,  1.3  
   535, 2010, 09, 26, 07, 43, 54,  35.5595,  -97.2337,   4.640,  1.3  
   536, 2010, 09, 26, 10, 58, 48,  35.6094,  -97.2439,   4.009,  2.3  
   537, 2010, 09, 26, 15, 14, 09,  35.5602,  -97.2349,   4.357,  2.2  
   538, 2010, 09, 26, 15, 14, 50,  35.5592,  -97.2349,   4.231,  0.0  
   539, 2010, 09, 26, 16, 02, 53,  35.5633,  -97.2449,   4.580,  0.4  
   540, 2010, 09, 26, 18, 11, 25,  35.5595,  -97.2354,   4.639,  0.6  
   541, 2010, 09, 26, 23, 07, 52,  35.5600,  -97.2331,   4.109,  1.2  
   542, 2010, 09, 27, 05, 47, 16,  35.5331,  -97.3533,   3.158,  1.3  
   543, 2010, 09, 27, 06, 25, 26,  35.5595,  -97.2378,   4.538,  1.6  
   544, 2010, 09, 27, 07, 14, 00,  35.5599,  -97.2365,   4.352,  2.3  
   545, 2010, 09, 27, 08, 06, 42,  35.5562,  -97.2394,   4.532,  0.5  
   546, 2010, 09, 27, 08, 07, 19,  35.5586,  -97.2982,   5.681,  2.2  
   547, 2010, 09, 27, 08, 31, 13,  35.5569,  -97.2350,   4.929,  0.6  
   548, 2010, 09, 27, 11, 06, 46,  35.5578,  -97.3019,   5.614,  0.4  
   549, 2010, 09, 28, 05, 49, 14,  35.5465,  -97.2520,   3.497,  0.0  
   550, 2010, 09, 28, 05, 57, 19,  35.5481,  -97.2533,   3.401,  2.2  
   551, 2010, 09, 28, 10, 08, 43,  35.6101,  -97.2370,   1.890,  2.2  
   552, 2010, 09, 28, 21, 39, 35,  35.6103,  -97.2518,   3.615,  2.1  
   553, 2010, 09, 28, 21, 41, 31,  35.6121,  -97.2503,   2.978,  2.0  
   554, 2010, 09, 29, 16, 05, 24,  36.2144,  -95.8158,   3.335,  2.2  
   555, 2010, 09, 29, 20, 10, 52,  35.6104,  -97.2501,   3.985,  0.9  
   556, 2010, 09, 29, 22, 43, 54,  35.6171,  -97.2400,   4.663,  1.8  
   557, 2010, 09, 30, 03, 44, 16,  35.6108,  -97.2526,   3.431,  2.0  
   558, 2010, 09, 30, 03, 59, 14,  35.6121,  -97.2521,   4.247,  0.0  
   559, 2010, 10, 01, 11, 09, 19,  35.5557,  -97.2379,   4.009,  1.9  
   560, 2010, 10, 02, 21, 46, 19,  35.6102,  -97.2455,   2.165,  1.2  
   561, 2010, 10, 05, 15, 18, 23,  35.6084,  -97.2468,   4.800,  1.8  
   562, 2010, 10, 06, 02, 04, 54,  35.6104,  -97.2515,   4.189,  2.4  
   563, 2010, 10, 06, 05, 00, 12,  35.6122,  -97.2464,   2.624,  2.0  
   564, 2010, 10, 06, 11, 29, 25,  35.6104,  -97.2487,   3.771,  2.0  
   565, 2010, 10, 08, 00, 26, 49,  35.5545,  -97.2232,   4.376,  1.6  
   566, 2010, 10, 08, 06, 03, 11,  35.5553,  -97.2229,   4.541,  1.4  
   567, 2010, 10, 09, 02, 47, 39,  35.5546,  -97.2226,   4.213,  1.6  
   568, 2010, 10, 09, 08, 44, 16,  35.6115,  -97.2472,   3.773,  2.0  
   569, 2010, 10, 09, 14, 47, 19,  35.6099,  -97.2480,   4.192,  2.2  
   570, 2010, 10, 09, 15, 07, 24,  35.6081,  -97.2497,   4.521,  0.9  
   571, 2010, 10, 09, 17, 19, 34,  35.6115,  -97.2482,   3.190,  1.6  
   572, 2010, 10, 09, 18, 07, 19,  35.6139,  -97.2506,   3.589,  1.2  
   573, 2010, 10, 11, 03, 37, 08,  35.6108,  -97.2506,   3.205,  2.0  
   574, 2010, 10, 12, 01, 19, 32,  35.6099,  -97.1129,   3.717,  1.8  
   575, 2010, 10, 13, 01, 53, 02,  35.5552,  -97.2234,   4.366,  2.3  
   576, 2010, 10, 13, 14, 06, 30,  35.1784,  -97.3228,   3.635,  4.4  
   577, 2010, 10, 13, 23, 21, 39,  35.0798,  -95.6211,   2.511,  2.2  
   578, 2010, 10, 14, 04, 02, 20,  35.1777,  -97.3263,   3.587,  2.0  
   579, 2010, 10, 15, 05, 05, 06,  35.5546,  -97.2219,   4.171,  0.8  
   580, 2010, 10, 18, 02, 06, 33,  35.5295,  -97.2969,   5.040,  1.4  
   581, 2010, 10, 18, 06, 27, 47,  35.0792,  -95.6276,   2.704,  2.3  
   582, 2010, 10, 18, 11, 57, 27,  35.1752,  -97.3127,   1.363,  2.4  
   583, 2010, 10, 18, 14, 05, 04,  36.0334,  -97.3963,   4.502,  2.4  
   584, 2010, 10, 19, 00, 02, 36,  36.0251,  -97.3890,   4.298,  2.2  
   585, 2010, 10, 19, 03, 10, 47,  35.0622,  -95.6062,   2.877,  2.7  
   586, 2010, 10, 19, 17, 53, 17,  35.1708,  -97.3258,   2.223,  3.2  
   587, 2010, 10, 21, 04, 16, 40,  35.0721,  -95.6153,   2.169,  2.1  
   588, 2010, 10, 24, 23, 04, 05,  35.5605,  -97.2977,   5.708,  1.9  
   589, 2010, 10, 25, 00, 13, 24,  35.6091,  -97.2447,   4.247,  2.2  
   590, 2010, 10, 25, 00, 15, 48,  35.6094,  -97.2437,   0.957,  1.0  
   591, 2010, 10, 25, 02, 05, 04,  35.5653,  -97.3043,   6.505,  1.3  
   592, 2010, 10, 25, 05, 06, 40,  35.4911,  -97.2715,   5.752,  2.3  
   593, 2010, 10, 25, 05, 58, 06,  35.4841,  -97.2736,   6.010,  1.1  
   594, 2010, 10, 25, 17, 08, 25,  34.8844,  -97.7424,   1.978,  1.7  
   595, 2010, 10, 25, 17, 24, 42,  34.9034,  -97.7604,   1.002,  1.7  
   596, 2010, 10, 25, 18, 04, 33,  34.8854,  -97.7383,   1.754,  1.7  
   597, 2010, 10, 25, 19, 18, 29,  34.8886,  -97.7423,   1.923,  1.6  
   598, 2010, 10, 25, 20, 42, 21,  35.4914,  -97.2718,   5.786,  1.2  
   599, 2010, 10, 25, 20, 53, 12,  34.8797,  -97.7380,   2.219,  3.2  
   600, 2010, 10, 26, 00, 37, 20,  34.8791,  -97.7368,   3.119,  2.4  
   601, 2010, 10, 26, 04, 43, 07,  34.8709,  -97.7287,   2.640,  2.3  
   602, 2010, 10, 26, 08, 12, 55,  34.8813,  -97.7401,   2.597,  1.9  
   603, 2010, 10, 26, 10, 33, 13,  35.5683,  -97.1836,   4.590,  1.0  
   604, 2010, 10, 26, 15, 40, 48,  35.5717,  -97.1816,   3.887,  1.5  
   605, 2010, 10, 28, 02, 42, 15,  35.4905,  -97.3717,   4.118,  0.9  
   606, 2010, 10, 28, 05, 58, 51,  35.6099,  -97.2462,   4.000,  1.7  
